Symbol,Name,IndustryCode,Industry
EPIX,ESSA Pharma Inc,56202010,생명 공학 및 의학 연구
HBANP,Huntington Bancshares 4.500 Depositary Shares Rep Perp Prf Shs Series H,55101010,은행
ANNX,Annexon Inc,56201040,제약
IVCBU,Investcorp Europe Acquisition Units,55601010,투자 지주 회사
INZY,Inozyme Pharma Inc,56202010,생명 공학 및 의학 연구
CAN,Canaan Inc ADR,57106010,컴퓨터 하드웨어
PANL,Pangaea Logistics Solutions Ltd,52405020,해양 화물 및 물류
SWIM,Latham Group Inc,53205020,오락용 제품
ACIU,AC Immune SA,56202010,생명 공학 및 의학 연구
HUMA,Humacyte Inc,56202010,생명 공학 및 의학 연구
DGICA,Donegal Group Inc Class A,55301020,손해보험
AMRN,Amarin Corporation PLC ADR,56202010,생명 공학 및 의학 연구
NTRSO,Northern Trust DS Representing 1 1000th Non Cumulative Perpetual Pref Shs,55102020,투자 관리 및 펀드 운영
NEGG,Newegg Commerce Inc,57201030,온라인 서비스
SLDB,Solid Biosciences Inc,56202010,생명 공학 및 의학 연구
MGTX,MeiraGTx Holdings PLC,56202010,생명 공학 및 의학 연구
HNST,Honest Company Inc,53403090,기타 전문 소매
SNBR,Sleep Number Corp,53204040,가정용 가구
SHBI,Shore Bancshares Inc,55101010,은행
DNTH,Dianthus Therapeutics Inc,56202010,생명 공학 및 의학 연구
BETR,Better Home & Finance Holding Co,55101030,소비자 대출
AMSWA,American Software Inc,57201020,소프트웨어
HIFS,Hingham Institution For Savings,55101010,은행
NEXN,Nexxen International Ltd ADR,53302010,광고 및 마케팅
MNMD,Mind Medicine (MindMed) Inc,56202010,생명 공학 및 의학 연구
ANIK,Anika Therapeutics Inc,56201040,제약
GGR,Gogoro Inc,53205020,오락용 제품
TCMD,Tactile Systems Technology Inc,56101020,"의료 장비, 물품 및 유통"
CCG,Cheche Group Inc,55301020,손해보험
SEZL,Sezzle Inc,52203040,경영 지원 서비스
NAUT,Nautilus Biotechnology Inc,56202010,생명 공학 및 의학 연구
FFIC,Flushing Financial Corp,55101010,은행
SHYF,Shyft Group Inc,53101010,자동차 및 트럭 제조
PTSI,PAM Transportation Services Inc,52405030,지상 화물 및 물류
JRVR,James River Group Holdings Ltd,55301020,손해보험
ATAI,ATAI Life Sciences NV,56202010,생명 공학 및 의학 연구
BPYPM,Brookfield Property Preferred Pref Shs,55101050,기업 금융 서비스
SSP,E W Scripps Co,53302020,방송
MCFT,Mastercraft Boat Holdings Inc,53205020,오락용 제품
PIII,P3 Health Partners Inc,56202010,생명 공학 및 의학 연구
KMDA,Kamada Ltd,56201040,제약
QIWI,Qiwi PLC ADR,52203040,경영 지원 서비스
SIGA,SIGA Technologies Inc,56201040,제약
HCVIU,Hennessy Capital Investment VI Units,55601010,투자 지주 회사
MTRX,Matrix Service Co,52201020,건설 및 엔지니어링
ANSCU,Agriculture Natural Solutions Acquisition Units,55601010,투자 지주 회사
RRBI,Red River Bancshares Inc,55101010,은행
EGHT,8x8 Inc,57401010,통합 통신 서비스
SPOK,Spok Holdings Inc,57401020,무선 통신 서비스
HIVE,HIVE Digital Technologies Ltd,57301030,블록 체인 및 암호화폐
MOFG,Midwestone Financial Group Inc (IOWA),55101010,은행
SNDL,SNDL Inc,56201040,제약
GPRO,GoPro Inc,57106030,가정용 전자 제품
BCSAU,Blockchain Coinvestors Acquisition I Units,55601010,투자 지주 회사
IMMP,Immutep Ltd ADR,56202010,생명 공학 및 의학 연구
AVIR,Atea Pharmaceuticals Inc,56202010,생명 공학 및 의학 연구
PROC,Procaps Group SA,56201040,제약
IPX,Iperionx Ltd ADR,51201050,특수 채굴 및 금속
XERS,Xeris Biopharma Holdings Inc,56202010,생명 공학 및 의학 연구
TCRX,TScan Therapeutics Inc,56202010,생명 공학 및 의학 연구
FNKO,Funko Inc,53205010,장난감 및 어린이 제품
NATR,Nature's Sunshine Products Inc,54102020,식품 가공
STOK,Stoke Therapeutics Inc,56202010,생명 공학 및 의학 연구
MCBC,Macatawa Bank Corp,55101010,은행
MPB,Mid Penn Bancorp Inc,55101010,은행
LUNG,Pulmonx Corp,56101020,"의료 장비, 물품 및 유통"
PLMIU,Plum Acquisition I Units,55601010,투자 지주 회사
BOOM,DMC Global Inc,50103020,오일 관련 서비스 및 장비
FRBA,FIRST BANK (Hamilton),55101010,은행
ARTNA,Artesian Resources Corp,59103010,수자원 유틸리티
UHG,United Homes Group Inc,53203010,주택 건설
LOVE,Lovesac Co,53204040,가정용 가구
AGNCN,Agnc Invt 1000 DS Repstg Pref Shs Series C,60102040,특수 REITs
ARRWU,Arrowroot Acquisition Units,55601010,투자 지주 회사
JFIN,Jiayin Group Inc ADR,57201030,온라인 서비스
ENTA,Enanta Pharmaceuticals Inc,56202010,생명 공학 및 의학 연구
AIRS,Airsculpt Technologies Inc,56102010,의료 시설 및 서비스
KRNLU,Kernel Group Holdings Units,55601010,투자 지주 회사
PYXS,Pyxis Oncology Inc,56202010,생명 공학 및 의학 연구
SHCR,Sharecare Inc,57201020,소프트웨어
PSTX,Poseida Therapeutics Inc,56202010,생명 공학 및 의학 연구
ACABU,Atlantic Coastal Acquisition II Units,55601010,투자 지주 회사
GPACU,Global Partner Acquisition II Units,55601010,투자 지주 회사
RBB,RBB Bancorp,55101010,은행
SMXT,SolarMax Technology Inc,59101010,전력 유틸리티
IPXXU,Inflection Point Acquisition II Units,55601010,투자 지주 회사
LMNR,Limoneira Co,54102010,어업 및 농업
NWPX,Northwest Pipe Co,51201020,철 및 강철
DRCT,Direct Digital Holdings Inc,53302010,광고 및 마케팅
IPXX,Inflection Point Acquisition Corp II,55601010,투자 지주 회사
SOPH,Sophia Genetics SA,57201020,소프트웨어
KOD,Kodiak Sciences Inc,56202010,생명 공학 및 의학 연구
TRUE,TrueCar Inc,57201030,온라인 서비스
EBTC,Enterprise Bancorp Inc,55101010,은행
NAAS,NaaS Technology Inc ADR,59101010,전력 유틸리티
PPYAU,Papaya Growth Opportunity I Units,55601010,투자 지주 회사
GATEU,Marblegate Acquisition Units,55601010,투자 지주 회사
ERAS,Erasca Inc,56202010,생명 공학 및 의학 연구
NVX,NOVONIX Ltd ADR,52102030,전기 부품 및 장비
BWB,Bridgewater Bancshares Inc,55101010,은행
UROY,Uranium Royalty Corp,50301010,우라늄
SOHU,Sohu.com Ltd ADR,57201030,온라인 서비스
RAPT,RAPT Therapeutics Inc,56202010,생명 공학 및 의학 연구
FBLG,Fibrobiologics Inc,56202010,생명 공학 및 의학 연구
ACGLO,Acrh Cap Group 1000 Dep Shs Repstg Non Cumulative Pref Shs Series F,55301020,손해보험
NETDU,Nabors Energy Transition II Units,55601010,투자 지주 회사
ZUMZ,Zumiez Inc,53403040,의류 및 액세서리 소매
GAMB,Gambling.com Group Ltd,53301030,카지노 및 도박
PWUPU,Powerup Acquisition Units,55601010,투자 지주 회사
NETD,Nabors Energy Transition Corp II,55601010,투자 지주 회사
GILT,Gilat Satellite Networks Ltd,57102010,통신 및 네트워킹
IPSC,Century Therapeutics Inc,56202010,생명 공학 및 의학 연구
LINC,Lincoln Educational Services Corp,63103010,전문 및 비즈니스 교육
NBTX,Nanobiotix SA ADR,56202010,생명 공학 및 의학 연구
HBANL,Huntington Bancshares Dep Shs Repstg 1 40Th Int Non Cum Perp Prf Ser J,55101010,은행
SMTI,Sanara Medtech Inc,56201040,제약
GOSS,Gossamer Bio Inc,56202010,생명 공학 및 의학 연구
APPS,Digital Turbine Inc,57201020,소프트웨어
CDRO,Codere Online Luxembourg SA,53301030,카지노 및 도박
IHRT,iHeartMedia Inc,53302020,방송
ALTUU,Altitude Acquisition Units,55601010,투자 지주 회사
DHCAU,DHC Acquisition Units,55601010,투자 지주 회사
XPDBU,Power Digital Infrastructure Acquisition II Units,55601010,투자 지주 회사
WLFC,Willis Lease Finance Corp,52203040,경영 지원 서비스
PKOH,Park Ohio Holdings Corp,52102010,산업용 기계 및 장비
MTLS,Materialise NV ADR,57201020,소프트웨어
CLMB,Climb Global Solutions Inc,57107010,통합 하드웨어 및 소프트웨어
BTSGU,BrightSpring Health Services Units,56102010,의료 시설 및 서비스
GAMCU,Golden Arrow Merger Units,55601010,투자 지주 회사
BRKHU,BurTech Acquisition Units,55601010,투자 지주 회사
RGTI,Rigetti Computing Inc,57101010,반도체
TGAN,Transphorm Technology Inc,57101010,반도체
FRST,Primis Financial Corp,55101010,은행
VSTA,Vasta Platform Ltd,63101010,기타 교육 서비스 제공
PRCH,Porch Group Inc,57201020,소프트웨어
EACPU,Edify Acquisition Units,55601010,투자 지주 회사
CARE,Carter Bankshares Inc,55101010,은행
LFMD,LifeMD Inc,56101010,첨단 의료 장비 및 기술
PMGMU,Priveterra Acquisition II Units,55601010,투자 지주 회사
TTSH,Tile Shop Holdings Inc,53403020,주택 개조 제품 및 서비스 소매
ACNB,ACNB Corp,55101010,은행
ITIC,Investors Title Co,55301020,손해보험
GWRS,Global Water Resources Inc,59103010,수자원 유틸리티
VSTM,Verastem Inc,56202010,생명 공학 및 의학 연구
QSI,Quantum-Si Inc,56202010,생명 공학 및 의학 연구
SFIX,Stitch Fix Inc,57201030,온라인 서비스
BLEUU,bleuacacia Units,55601010,투자 지주 회사
GLUE,Monte Rosa Therapeutics Inc,56202010,생명 공학 및 의학 연구
CPZ,Calamos Long Short Equity Dynamic Income Trust Closed Fund,55501030,폐쇄형 펀드
WTBA,West Bancorporation Inc,55101010,은행
FISI,Financial Institutions Inc,55101010,은행
WHF,WhiteHorse Finance Inc,55501030,폐쇄형 펀드
LSXMB,Liberty Media Corp Series B,53302020,방송
OPRX,OPTIMIZERx Corp,57201030,온라인 서비스
REFI,Chicago Atlantic Real Estate Finance Inc,60102020,상업용 REITs
STRO,Sutro Biopharma Inc,56202010,생명 공학 및 의학 연구
LE,Lands End Inc,53403040,의류 및 액세서리 소매
HNRG,Hallador Energy Co,50101010,석탄
HBCP,Home Bancorp Inc,55101010,은행
CDLX,Cardlytics Inc,53302010,광고 및 마케팅
ONYXU,Onyx Acquisition I Units,55601010,투자 지주 회사
NODK,NI Holdings Inc,55301020,손해보험
FHTX,Foghorn Therapeutics Inc.,56202010,생명 공학 및 의학 연구
SLMBP,SLM Floating Rate Non Cumulative Pref Shs Series B,55101030,소비자 대출
IRBT,iRobot Corp,57104010,전자 장비 및 부품
CCLP,CSI Compressco Units,50103020,오일 관련 서비스 및 장비
XOMA,XOMA Corp,56202010,생명 공학 및 의학 연구
LYRA,Lyra Therapeutics Inc,56202010,생명 공학 및 의학 연구
HOWL,Werewolf Therapeutics Inc,56202010,생명 공학 및 의학 연구
BCAL,Southern California Bancorp,55101010,은행
BLDE,Blade Air Mobility Inc,57201030,온라인 서비스
PFIS,Peoples Financial Services Corp,55101010,은행
WTFCP,Wintrust Finl 1 DS Repstg 1000 Perp Prf Ser E,55101010,은행
KOPN,Kopin Corp,57101010,반도체
BYRN,Byrna Technologies Inc,52101010,항공우주 및 방위
ANL,Adlai Nortye Ltd ADR,56202010,생명 공학 및 의학 연구
POWW,Ammo Inc,52101010,항공우주 및 방위
MYPS,Playstudios Inc,57201020,소프트웨어
GOCO,Gohealth Inc,55301010,복합보험 및 중개인
HMST,HomeStreet Inc,55101010,은행
FBIZ,First Business Financial Services Inc,55101010,은행
LOCO,El Pollo Loco Holdings Inc,53301020,레스토랑 및 바
LX,Lexinfintech Holdings Ltd ADR,55101030,소비자 대출
NEWT,NewtekOne Inc,55101050,기업 금융 서비스
OMER,Omeros Corp,56201040,제약
FDBC,Fidelity D&D Bancorp Inc,55101010,은행
FMAO,Farmers & Merchants Bancorp Inc,55101010,은행
CBNK,Capital Bancorp Inc,55101010,은행
IVCAU,Investcorp India Acquisition Units,55601010,투자 지주 회사
SERA,Sera Prognostics Inc,52203040,경영 지원 서비스
ARAY,Accuray Inc,56101010,첨단 의료 장비 및 기술
NATH,Nathan's Famous Inc,53301020,레스토랑 및 바
AFRI,Forafric Global PLC,54102010,어업 및 농업
ORRF,Orrstown Financial Services Inc,55101010,은행
VBNK,VersaBank,55101010,은행
UNTY,Unity Bancorp Inc,55101010,은행
PFTAU,Perception Capital Units,55601010,투자 지주 회사
EDAP,Edap Tms SA ADR,56101010,첨단 의료 장비 및 기술
OPT,Opthea Ltd ADR,56202010,생명 공학 및 의학 연구
BSRR,Sierra Bancorp,55101010,은행
PBYI,Puma Biotechnology Inc,56202010,생명 공학 및 의학 연구
PUCKU,Goal Acquisitions Units,55601010,투자 지주 회사
TSVT,2Seventy Bio Inc,56202010,생명 공학 및 의학 연구
BLUE,bluebird bio Inc,56202010,생명 공학 및 의학 연구
FHLTU,Future Health ESG Units,55601010,투자 지주 회사
AKBA,Akebia Therapeutics Inc,56202010,생명 공학 및 의학 연구
PLL,Piedmont Lithium Inc,51201050,특수 채굴 및 금속
BMRC,Bank of Marin Bancorp,55101010,은행
WEYS,WEYCO Group Inc,53202030,제화
EMLDU,FTAC Emerald Acquisition Units,55601010,투자 지주 회사
NRIM,Northrim BanCorp Inc,55101010,은행
IBEX,Ibex Ltd,57201020,소프트웨어
BKCC,BlackRock Capital Investment Corp,55501030,폐쇄형 펀드
RMNI,Rimini Street Inc,57201010,IT 서비스 및 컨설팅
INBK,First Internet Bancorp,55101010,은행
AIP,Arteris Inc,57201020,소프트웨어
CTRN,Citi Trends Inc,53403040,의류 및 액세서리 소매
CZNC,Citizens & Northern Corp,55101010,은행
BRLT,Brilliant Earth Group Inc,53403040,의류 및 액세서리 소매
FANH,Fanhua Inc ADR,55301010,복합보험 및 중개인
SLDP,Solid Power Inc,53101020,"자동차, 트럭 및 오토바이 부품"
WLDN,Willdan Group Inc,52203040,경영 지원 서비스
SENEA,Seneca Foods Corp Class A,54102020,식품 가공
CGC,Canopy Growth Corp,56201040,제약
API,Agora Inc ADR,57201020,소프트웨어
TCBX,Third Coast Bancshares Inc,55101010,은행
CCSI,Consensus Cloud Solutions Inc,57201020,소프트웨어
LGVCU,Lamf Global Ventures I Units,55601010,투자 지주 회사
HCMAU,HCM Acquisition Units,55601010,투자 지주 회사
QDROU,Quadro Acquisition One Units,55601010,투자 지주 회사
PRLH,Pearl Holdings Acquisition Corp,55601010,투자 지주 회사
RIGL,Rigel Pharmaceuticals Inc,56202010,생명 공학 및 의학 연구
AGEN,Agenus Inc,56202010,생명 공학 및 의학 연구
NPABU,New Providence Acquisition II Units,55601010,투자 지주 회사
PEGRU,Project Energy Reimagined Acquisition Units,55601010,투자 지주 회사
ADTH,AdTheorent Holding Company Inc,57201020,소프트웨어
PLMJU,Plum Acquisition Units,55601010,투자 지주 회사
MVBF,MVB Financial Corp,55101010,은행
FCNCP,First Citizens Bancshares 40 DS Rep 1 Non Cumulative Perpetual Pref Shs Series A,55101010,은행
ME,23andMe Holding Co.,56102010,의료 시설 및 서비스
IRAAU,Iris Acquisition Units,55601010,투자 지주 회사
ZVRA,Zevra Therapeutics Inc,56201040,제약
SFST,Southern First Bancshares Inc,55101010,은행
OBT,Orange County Bancorp Inc,55101010,은행
ESEA,Euroseas Ltd,52405020,해양 화물 및 물류
FENC,Fennec Pharmaceuticals Inc,56202010,생명 공학 및 의학 연구
SBT,Sterling Bancorp Inc,55101010,은행
BOCN,Blue Ocean Acquisition Corp,55601010,투자 지주 회사
FNLC,First Bancorp Inc,55101010,은행
OCGN,Ocugen Inc,56202010,생명 공학 및 의학 연구
TELO,Telomir Pharmaceuticals Inc,56201040,제약
PLAOU,Patria Latin American Opportunity Acquisition Unit,55601010,투자 지주 회사
MCAAU,Mountain I Acquisition Units,55601010,투자 지주 회사
CDXS,Codexis Inc,56202010,생명 공학 및 의학 연구
INAQU,Insight Acquisition Units,55601010,투자 지주 회사
BSVN,Bank7 Corp,55101010,은행
JSM,Navient 6 Prcnt Senior Notes Exp 15 Dec 2043,55101030,소비자 대출
RENEU,Cartesian Growth Ii Units,55601010,투자 지주 회사
LGCL,Lucas GC Ltd,52203030,고용 서비스
ILPT,Industrial Logistics Properties Trust,60102020,상업용 REITs
TLGYU,TLGY Acquisition Units,55601010,투자 지주 회사
LNKB,LINKBANCORP Inc,55101010,은행
USCTU,Roth CH Acquisition Units,55601010,투자 지주 회사
PLAO,Patria Latin American Opportunity Acquisition Corp,55601010,투자 지주 회사
IXAQU,IX Acquisition Units,55601010,투자 지주 회사
TLSI,TriSalus Life Sciences Inc,56202010,생명 공학 및 의학 연구
FSTR,L B Foster Co,52102020,중장비 및 차량
GRTS,Gritstone bio Inc,56201040,제약
LILA,Liberty Latin America Ltd Class A,57401020,무선 통신 서비스
UTMD,Utah Medical Products Inc,56101020,"의료 장비, 물품 및 유통"
RPTX,Repare Therapeutics Inc,56202010,생명 공학 및 의학 연구
ABOS,Acumen Pharmaceuticals Inc,56202010,생명 공학 및 의학 연구
FSBW,FS Bancorp Inc,55101010,은행
QURE,Uniqure NV,56202010,생명 공학 및 의학 연구
RDVT,Red Violet Inc,57201020,소프트웨어
JMSB,John Marshall Bancorp Inc,55101010,은행
AEAEU,AltEnergy Acquisition Units,55601010,투자 지주 회사
SKGRU,SK Growth Opportunities Units,55601010,투자 지주 회사
CRNT,Ceragon Networks Ltd,57102010,통신 및 네트워킹
HOFT,Hooker Furnishings Corp,53204040,가정용 가구
INVZ,Innoviz Technologies Ltd,57104010,전자 장비 및 부품
THCPU,Thunder Bridge Capital Partners IV Units,55601010,투자 지주 회사
IMAQU,International Media Acquisition Units,55601010,투자 지주 회사
CITEU,Cartica Acquisition Units,55601010,투자 지주 회사
COMM,CommScope Holding Company Inc,57102010,통신 및 네트워킹
TLS,Telos Corp,57107010,통합 하드웨어 및 소프트웨어
FIACU,Focus Impact Acquisition Units,55601010,투자 지주 회사
FLIC,First of Long Island Corp,55101010,은행
TCBIO,Texas Capital Bancshares Depositary Shares 5 75 Non Cum Pref Shs Series B,55101010,은행
XFINU,Excelfin Acquisition Units,55601010,투자 지주 회사
CMCAU,Capitalworks Emerging Markets Acquisition Units,55601010,투자 지주 회사
DPCSU,DP Cap Acquisition I Units,55601010,투자 지주 회사
CHRS,Coherus BioSciences Inc,56202010,생명 공학 및 의학 연구
VMCAU,Valuence Merger I Units,55601010,투자 지주 회사
CMPX,Compass Therapeutics Inc.,56202010,생명 공학 및 의학 연구
PRTH,Priority Technology Holdings Inc,57301010,핀테크
PBFS,Pioneer Bancorp Inc,55101010,은행
SVII,Spring Valley Acquisition Corp II,55601010,투자 지주 회사
PLMJ,Plum Acquisition III Corp,55601010,투자 지주 회사
IVCPU,Swiftmerge Acquisition Units,55601010,투자 지주 회사
HLXB,Helix Acquisition Corp II,55601010,투자 지주 회사
PPTA,Perpetua Resources Corp,51201060,금
WSBF,Waterstone Financial Inc,55101010,은행
INSE,Inspired Entertainment Inc,57201030,온라인 서비스
TGAAU,Target Global Acquisition I Units,55601010,투자 지주 회사
PFMT,Performant Financial Corp,52203040,경영 지원 서비스
PRLD,Prelude Therapeutics Inc,56202010,생명 공학 및 의학 연구
AFCG,AFC Gamma Inc,60102040,특수 REITs
QUIK,Quicklogic Corp,57101010,반도체
RENE,Cartesian Growth Corporation II,55601010,투자 지주 회사
PCYO,Pure Cycle Corp,59103010,수자원 유틸리티
OMGA,Omega Therapeutics Inc,56202010,생명 공학 및 의학 연구
LFCR,Lifecore Biomedical Inc,56201040,제약
APEI,American Public Education Inc,63101010,기타 교육 서비스 제공
CGEN,Compugen Ltd,56202010,생명 공학 및 의학 연구
OZKAP,Bank OZK 4 625 Non Cumulative Perpetual Pref Shs Series A,55101010,은행
JAKK,JAKKS Pacific Inc,53205010,장난감 및 어린이 제품
FITBO,Fifth Third Bancorp 1000 DS Representing Preferred Series K,55101010,은행
BHACU,Focus Impact BH3 Acquisition Units,55601010,투자 지주 회사
SIFY,Sify Technologies Ltd ADR,57401010,통합 통신 서비스
